category,brand,name,price_eur,rating_count,specs,image_url
메모리,Corsair,Corsair Vengeance RGB Pro 32 GB,385.0,105,"{""CAS Latency"":""18"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac12.031"",""Speed"":""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/5f09867b54e9ad932b4dd1bc767f6238.256p.jpg
메모리,Corsair,Corsair Vengeance 32 GB,559.99,84,"{""CAS Latency"":""30"",""Color"":""Black \/ Gray"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac17.500"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/fe414d3559a9bbb2e092ba5374f6e1ed.256p.jpg
메모리,Corsair,Corsair Vengeance 128 GB,1879.9,2,"{""CAS Latency"":""42"",""Color"":""Black"",""First Word Latency"":""13.125 ns"",""Modules"":""2 x 64GB"",""Price \/ GB"":""\u20ac14.687"",""Speed"":""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/430bd0c0e205970df01f262dcc3ed9fa.256p.jpg
메모리,Corsair,Corsair Vengeance LPX 32 GB,327.0,12,"{""CAS Latency"":""18"",""Color"":""Black \/ Yellow"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac10.219"",""Speed"":""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/c2c7aadc344828dd821f14344606b597.256p.jpg
메모리,Corsair,Corsair Vengeance 64 GB,789.0,8,"{""CAS Latency"":""40"",""Color"":""Black"",""First Word Latency"":""15.385 ns"",""Modules"":""2 x 32GB"",""Price \/ GB"":""\u20ac12.328"",""Speed"":""DDR5-5200""}",https://cdna.pcpartpicker.com/static/forever/images/product/44511eed6b609f1979ca94fe5ed2e2ad.256p.jpg
메모리,Corsair,Corsair Vengeance RGB Pro 32 GB,287.56,45,"{""CAS Latency"":""16"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac8.986"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/e508c7c5a301831579045f9fda179aac.256p.jpg
메모리,Corsair,Corsair Vengeance 32 GB,419.99,11,"{""CAS Latency"":""36"",""Color"":""Black"",""First Word Latency"":""12 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac13.125"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/5c1b521170c68c5440170c5f2666b17d.256p.jpg
메모리,Corsair,Corsair Vengeance RGB 32 GB,504.98,85,"{""CAS Latency"":""30"",""Color"":""Gray"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac15.781"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/1981efb68609538f2335a025f575a5dd.256p.jpg
메모리,Corsair,Corsair Dominator Titanium 64 GB,1383.99,4,"{""CAS Latency"":""30"",""Color"":""White"",""First Word Latency"":""10 ns"",""Modules"":""2 x 32GB"",""Price \/ GB"":""\u20ac21.625"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/d031b41e8948f8b9499ec37c6b33bd91.256p.jpg
메모리,Kingston,Kingston FURY Beast 32 GB,469.99,34,"{""CAS Latency"":""30"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac14.687"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/ba87b0c925c292d22dca488e2296d258.256p.jpg
메모리,Kingston,Kingston FURY Beast 8 GB,79.29,0,"{""CAS Latency"":""16"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""1 x 8GB"",""Price \/ GB"":""\u20ac9.911"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/cbff70f75b5d67c6c28fce5086628059.256p.jpg
메모리,Kingston,Kingston FURY Beast RGB 32 GB,494.98,16,"{""CAS Latency"":""30"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac15.468"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/54ddbd8a23594ec6f8f120d748c9e559.256p.jpg
메모리,Kingston,Kingston Server Premier 64 GB,848.9,0,"{""CAS Latency"":""22"",""Color"":"""",""First Word Latency"":""13.75 ns"",""Modules"":""1 x 64GB"",""Price \/ GB"":""\u20ac13.264"",""Speed"":""DDR4-3200""}",https://m.media-amazon.com/images/I/31Vphlem7hL.jpg
메모리,Kingston,Kingston FURY Beast 16 GB,155.65,26,"{""CAS Latency"":""16"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac9.728"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/f5b1674c2d725945298cd1f11d305fb7.256p.jpg
메모리,Kingston,Kingston FURY Beast 16 GB,263.45,10,"{""CAS Latency"":""40"",""Color"":""Black"",""First Word Latency"":""15.385 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac16.466"",""Speed"":""DDR5-5200""}",https://cdna.pcpartpicker.com/static/forever/images/product/547d30a3ba49dc763a8c23b28f7ac74b.256p.jpg
메모리,Kingston,Kingston FURY Beast 16 GB,314.9,2,"{""CAS Latency"":""30"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac19.681"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/ba87b0c925c292d22dca488e2296d258.256p.jpg
메모리,Kingston,Kingston FURY Beast RGB 16 GB,301.99,8,"{""CAS Latency"":""36"",""Color"":""Black"",""First Word Latency"":""12 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac18.874"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/6fcbee8fe66fd26e7f295b32b7fcdcba.256p.jpg
메모리,Kingston,Kingston FURY Beast 16 GB,285.0,2,"{""CAS Latency"":""36"",""Color"":""Black \/ Silver"",""First Word Latency"":""12.857 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac17.812"",""Speed"":""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/a3be96b8a0661a311ecf0e960adedbb4.256p.jpg
메모리,Kingston,Kingston FURY Beast 16 GB,208.21,2,"{""CAS Latency"":""40"",""Color"":""Black \/ Silver"",""First Word Latency"":""15.385 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac13.013"",""Speed"":""DDR5-5200""}",https://cdna.pcpartpicker.com/static/forever/images/product/46104a266f70d513c9f4a7d319a23e34.256p.jpg
메모리,Kingston,Kingston FURY Beast 32 GB,284.88,17,"{""CAS Latency"":""16"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac8.902"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/f5b1674c2d725945298cd1f11d305fb7.256p.jpg
메모리,Kingston,Kingston FURY Beast RGB 16 GB,117.78,1,"{""CAS Latency"":""30"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac7.361"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/6c393532a8e7ab9205dad6717bd5fd4c.256p.jpg
메모리,Kingston,Kingston FURY Beast 128 GB,1605.94,1,"{""CAS Latency"":""16"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""4 x 32GB"",""Price \/ GB"":""\u20ac12.546"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/315e07375f481e900ace3c889f1712ec.256p.jpg
메모리,Kingston,Kingston FURY Beast 64 GB,991.69,9,"{""CAS Latency"":""30"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 32GB"",""Price \/ GB"":""\u20ac15.495"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/ba87b0c925c292d22dca488e2296d258.256p.jpg
메모리,Kingston,Kingston FURY Beast 16 GB,290.9,3,"{""CAS Latency"":""36"",""Color"":""Black \/ Silver"",""First Word Latency"":""12 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac18.181"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/a3be96b8a0661a311ecf0e960adedbb4.256p.jpg
메모리,Kingston,Kingston FURY Beast RGB 32 GB,516.9,11,"{""CAS Latency"":""30"",""Color"":""White"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac16.153"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/97232484080d76f60c340829feff8fb4.256p.jpg
메모리,Kingston,Kingston FURY Beast 32 GB,439.64,11,"{""CAS Latency"":""36"",""Color"":""Black"",""First Word Latency"":""12.857 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac13.739"",""Speed"":""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/547d30a3ba49dc763a8c23b28f7ac74b.256p.jpg
메모리,Kingston,Kingston KCP426NS6/4 4 GB,53.63,0,"{""CAS Latency"":""19"",""Color"":""Green \/ Black"",""First Word Latency"":""14.254 ns"",""Modules"":""1 x 4GB"",""Price \/ GB"":""\u20ac13.408"",""Speed"":""DDR4-2666""}",https://cdna.pcpartpicker.com/static/forever/images/product/4d3423cc1bd397634b9121f6b21bd8d3.256p.jpg
메모리,Kingston,Kingston FURY Beast 16 GB,153.9,2,"{""CAS Latency"":""16"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac9.619"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/66b3716909c8b08574a455d277d09c37.256p.jpg
메모리,Kingston,Kingston FURY Beast RGB 8 GB,157.33,0,"{""CAS Latency"":""30"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""1 x 8GB"",""Price \/ GB"":""\u20ac19.666"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/6c393532a8e7ab9205dad6717bd5fd4c.256p.jpg
메모리,Crucial,Crucial Pro 32 GB,409.98,2,"{""CAS Latency"":""38"",""Color"":""Black"",""First Word Latency"":""11.875 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac12.812"",""Speed"":""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/749157446fcdcc5fe5abbb0e8d37ed08.256p.jpg
메모리,Crucial,Crucial Pro Overclocking 32 GB,426.4,64,"{""CAS Latency"":""36"",""Color"":""Black"",""First Word Latency"":""12 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac13.325"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/9fdbfba897aab27f8669458508239fe1.256p.jpg
메모리,Crucial,Crucial Pro Overclocking 32 GB,461.0,3,"{""CAS Latency"":""32"",""Color"":""Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac14.406"",""Speed"":""DDR5-6400""}",https://m.media-amazon.com/images/I/41lunNC6OYL.jpg
메모리,Crucial,Crucial Pro 64 GB,729.0,5,"{""CAS Latency"":""40"",""Color"":""Black"",""First Word Latency"":""13.333 ns"",""Modules"":""2 x 32GB"",""Price \/ GB"":""\u20ac11.391"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/332fe880e8def29585f15f72927e21a2.256p.jpg
메모리,Crucial,Crucial Pro 32 GB,380.9,2,"{""CAS Latency"":""38"",""Color"":""White"",""First Word Latency"":""11.875 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac11.903"",""Speed"":""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/65b14ae549adb44fc16089d1996f8462.256p.jpg
메모리,Crucial,Crucial Pro Overclocking 32 GB,399.99,13,"{""CAS Latency"":""36"",""Color"":""White"",""First Word Latency"":""12 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac12.500"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/5a642e1d35082f6b11c123d939743045.256p.jpg
메모리,Crucial,Crucial CT8G4DFS824A 8 GB,94.9,4,"{""CAS Latency"":""17"",""Color"":""Green"",""First Word Latency"":""14.167 ns"",""Modules"":""1 x 8GB"",""Price \/ GB"":""\u20ac11.863"",""Speed"":""DDR4-2400""}",https://cdna.pcpartpicker.com/static/forever/images/product/a6e59e45a1d663e7daa43f2eb72c9b2b.256p.jpg
메모리,Crucial,Crucial Pro Overclocking 32 GB,431.82,0,"{""CAS Latency"":""32"",""Color"":""White"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac13.494"",""Speed"":""DDR5-6400""}",https://cdna.pcpartpicker.com/static/forever/images/product/8a27b27e001fa74f74f42e9e528f762b.256p.jpg
메모리,Crucial,Crucial Pro 64 GB,455.87,6,"{""CAS Latency"":""22"",""Color"":""Black \/ Green"",""First Word Latency"":""13.75 ns"",""Modules"":""2 x 32GB"",""Price \/ GB"":""\u20ac7.123"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/a84ec08dd217d1453dffdcbbf6319404.256p.jpg
메모리,Crucial,Crucial CT51264BD160B 4 GB,18.89,0,"{""CAS Latency"":""11"",""Color"":""Green"",""First Word Latency"":""13.75 ns"",""Modules"":""1 x 4GB"",""Price \/ GB"":""\u20ac4.723"",""Speed"":""DDR3-1600""}",https://m.media-amazon.com/images/I/31Tu0ITu5hL.jpg
메모리,Crucial,Crucial Pro 32 GB,232.8,12,"{""CAS Latency"":""22"",""Color"":""Black"",""First Word Latency"":""13.75 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac7.275"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/235358800a11d646358ccb734e9efde5.256p.jpg
메모리,Crucial,Crucial Classic 16 GB,284.58,2,"{""CAS Latency"":""46"",""Color"":""Black"",""First Word Latency"":""16.429 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac17.786"",""Speed"":""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/b28dc47f2e7061f2dba49b2b5bd6d335.256p.jpg
메모리,Crucial,Crucial CT16G56C46U5 16 GB,224.99,1,"{""CAS Latency"":""46"",""Color"":""Black"",""First Word Latency"":""16.429 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac14.062"",""Speed"":""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/4dd4838a52e81eaa083a4603f673499a.256p.jpg
메모리,Crucial,Crucial CT16G4DFRA32A 16 GB,140.99,1,"{""CAS Latency"":""22"",""Color"":""Green"",""First Word Latency"":""13.75 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac8.812"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/a375bc3b1e4a88c4a69fce0f0308ba9c.256p.jpg
메모리,Crucial,Crucial Pro 32 GB,434.0,7,"{""CAS Latency"":""46"",""Color"":""Black"",""First Word Latency"":""16.429 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac13.562"",""Speed"":""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/c62f5aa1d2d902523596f383c7946a7b.256p.jpg
메모리,Crucial,Crucial Pro Overclocking 16 GB,217.0,0,"{""CAS Latency"":""36"",""Color"":""Black"",""First Word Latency"":""12 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac13.562"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/f8f8823490aa90aba53773c6912d49d5.256p.jpg
메모리,Crucial,Crucial Pro 64 GB,751.32,4,"{""CAS Latency"":""46"",""Color"":""Black"",""First Word Latency"":""16.429 ns"",""Modules"":""2 x 32GB"",""Price \/ GB"":""\u20ac11.739"",""Speed"":""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/a9b61730d893dc533badebabbefb5488.256p.jpg
메모리,Crucial,Crucial Pro 32 GB,419.42,0,"{""CAS Latency"":""48"",""Color"":""Black"",""First Word Latency"":""16 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac13.107"",""Speed"":""DDR5-6000""}",https://m.media-amazon.com/images/I/31nC0fIgpCL.jpg
메모리,Crucial,Crucial CT25664BA160B 2 GB,156.16,3,"{""CAS Latency"":""11"",""Color"":""Green"",""First Word Latency"":""13.75 ns"",""Modules"":""1 x 2GB"",""Price \/ GB"":""\u20ac78.080"",""Speed"":""DDR3-1600""}",https://cdna.pcpartpicker.com/static/forever/images/product/97f7665fccdf3da3b55958e385b93daa.256p.jpg
메모리,Crucial,Crucial Pro Overclocking 64 GB,707.83,4,"{""CAS Latency"":""40"",""Color"":""Black"",""First Word Latency"":""12.5 ns"",""Modules"":""2 x 32GB"",""Price \/ GB"":""\u20ac11.060"",""Speed"":""DDR5-6400""}",https://m.media-amazon.com/images/I/31AwNo-gfkL.jpg
메모리,Patriot,Patriot Viper Elite 5 16 GB,250.0,4,"{""CAS Latency"":""30"",""Color"":""White"",""First Word Latency"":""10 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac15.625"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/982b9428595cdc64d19a034fcf0b7d3b.256p.jpg
메모리,Patriot,Patriot Viper Venom 16 GB,249.99,1,"{""CAS Latency"":""40"",""Color"":""Black \/ White"",""First Word Latency"":""14.286 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac15.624"",""Speed"":""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/82182136c557a8b9975e956b58a558fa.256p.jpg
메모리,Patriot,Patriot Viper Venom 32 GB,411.9,29,"{""CAS Latency"":""30"",""Color"":""Black \/ White"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac12.872"",""Speed"":""DDR5-6000""}",https://m.media-amazon.com/images/I/41xQi9FKIgL.jpg
메모리,Patriot,Patriot Viper Venom 16 GB,227.99,2,"{""CAS Latency"":""30"",""Color"":""Black \/ White"",""First Word Latency"":""10 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac14.249"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/766c18ad6210bf330ebd5708e6d6081b.256p.jpg
메모리,Patriot,Patriot Viper Elite 5 32 GB,962.52,1,"{""CAS Latency"":""30"",""Color"":""White"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac30.079"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/57f82fbdb9d5b94c4a14be5f44f30427.256p.jpg
메모리,Patriot,Patriot Viper Venom 32 GB,424.99,8,"{""CAS Latency"":""36"",""Color"":""Black \/ White"",""First Word Latency"":""12 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac13.281"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/82182136c557a8b9975e956b58a558fa.256p.jpg
메모리,Patriot,Patriot Viper Venom 32 GB,449.99,5,"{""CAS Latency"":""32"",""Color"":""Black \/ White"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac14.062"",""Speed"":""DDR5-6400""}",https://m.media-amazon.com/images/I/41xQi9FKIgL.jpg
메모리,Patriot,Patriot Viper Venom RGB 32 GB,464.99,5,"{""CAS Latency"":""30"",""Color"":""Black \/ Silver"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac14.531"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/2934969ee0e47a37c6954bd3e4873340.256p.jpg
메모리,Patriot,Patriot Signature Line 16 GB,212.99,1,"{""CAS Latency"":""40"",""Color"":""Black"",""First Word Latency"":""16.667 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac13.312"",""Speed"":""DDR5-4800""}",https://cdna.pcpartpicker.com/static/forever/images/product/651c160abbb0b69ba892fa7b7909c9a0.256p.jpg
메모리,Patriot,Patriot Viper Steel 16 GB,154.99,20,"{""CAS Latency"":""16"",""Color"":""Silver \/ Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac9.687"",""Speed"":""DDR4-3200""}",https://cdna.pcpartpicker.com/static/forever/images/product/a6d150a1a9e9ad94874551eee42573e4.256p.jpg
메모리,Patriot,Patriot Viper 3 16 GB,57.99,13,"{""CAS Latency"":""10"",""Color"":""Black \/ Silver"",""First Word Latency"":""10.718 ns"",""Modules"":""2 x 8GB"",""Price \/ GB"":""\u20ac3.624"",""Speed"":""DDR3-1866""}",https://m.media-amazon.com/images/I/41FTZK2Nf7L.jpg
메모리,Patriot,Patriot Viper Venom RGB 32 GB,434.99,1,"{""CAS Latency"":""36"",""Color"":""Black \/ White"",""First Word Latency"":""12.857 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac13.593"",""Speed"":""DDR5-5600""}",https://cdna.pcpartpicker.com/static/forever/images/product/019861a658c73749dbf8130515d30ae1.256p.jpg
메모리,Patriot,Patriot Viper Venom 64 GB,861.53,0,"{""CAS Latency"":""36"",""Color"":""Black \/ White"",""First Word Latency"":""12 ns"",""Modules"":""2 x 32GB"",""Price \/ GB"":""\u20ac13.461"",""Speed"":""DDR5-6000""}",https://cdna.pcpartpicker.com/static/forever/images/product/f872f449bc8dd16bdc142f80e9df1d88.256p.jpg
메모리,Patriot,Patriot Viper Elite 5 RGB 32 GB,439.99,7,"{""CAS Latency"":""30"",""Color"":""White"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac13.750"",""Speed"":""DDR5-6000""}",https://m.media-amazon.com/images/I/31KJlo44q+L.jpg
메모리,Patriot,Patriot Viper Venom 32 GB,419.99,1,"{""CAS Latency"":""30"",""Color"":""Black \/ White"",""First Word Latency"":""10 ns"",""Modules"":""1 x 32GB"",""Price \/ GB"":""\u20ac13.125"",""Speed"":""DDR5-6000""}",https://m.media-amazon.com/images/I/31cQgq6VPtL.jpg
메모리,Patriot,Patriot Viper Steel 32 GB,264.99,10,"{""CAS Latency"":""16"",""Color"":""Silver \/ Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac8.281"",""Speed"":""DDR4-3200""}",https://m.media-amazon.com/images/I/41iq9x3y0kL.jpg
메모리,Patriot,Patriot Signature Line 32 GB,411.12,0,"{""CAS Latency"":""19"",""Color"":""Black"",""First Word Latency"":""14.254 ns"",""Modules"":""1 x 32GB"",""Price \/ GB"":""\u20ac12.848"",""Speed"":""DDR4-2666""}",https://m.media-amazon.com/images/I/31oa0LUBh4L.jpg
메모리,Patriot,Patriot Viper Steel 32 GB,274.99,4,"{""CAS Latency"":""18"",""Color"":""Silver \/ Black"",""First Word Latency"":""10 ns"",""Modules"":""2 x 16GB"",""Price \/ GB"":""\u20ac8.593"",""Speed"":""DDR4-3600""}",https://cdna.pcpartpicker.com/static/forever/images/product/38b25be6c47d7dcb7bc402ff41e1b37a.256p.jpg
메모리,Patriot,Patriot Viper Venom RGB 16 GB,239.99,0,"{""CAS Latency"":""30"",""Color"":""Black \/ White"",""First Word Latency"":""10 ns"",""Modules"":""1 x 16GB"",""Price \/ GB"":""\u20ac14.999"",""Speed"":""DDR5-6000""}",https://m.media-amazon.com/images/I/31BHNLSo1zL.jpg
메모리,Patriot,Patriot Signature 8 GB,49.74,1,"{""CAS Latency"":""9"",""Color"":""Green"",""First Word Latency"":""13.503 ns"",""Modules"":""1 x 8GB"",""Price \/ GB"":""\u20ac6.218"",""Speed"":""DDR3-1333""}",https://m.media-amazon.com/images/I/31praPmM5aL.jpg
메인보드,Gigabyte,Gigabyte B850 AORUS ELITE WIFI7,204.88,37,"{""Color"":""Black"",""Form Factor"":""ATX"",""Memory Max"":""256 GB"",""Memory Slots"":""4"",""Socket \/ CPU"":""AM5""}",https://cdna.pcpartpicker.com/static/forever/images/product/d3a0054902d36d38a60d09d83698d7c8.256p.jpg
메인보드,Gigabyte,Gigabyte B850 EAGLE WIFI6E,154.99,10,"{""Color"":""Gray \/ Black"",""Form Factor"":""ATX"",""Memory Max"":""256 GB"",""Memory Slots"":""4"",""Socket \/ CPU"":""AM5""}",https://cdna.pcpartpicker.com/static/forever/images/product/2a9181a93dc5c38ea219e25f07ff1322.256p.jpg
메인보드,Gigabyte,Gigabyte B550M K,70.9,24,"{""Color"":""Brown \/ Silver"",""Form Factor"":""Micro ATX"",""Memory Max"":""128 GB"",""Memory Slots"":""4"",""Socket \/ CPU"":""AM4""}",https://cdna.pcpartpicker.com/static/forever/images/product/f52a9a0b2a28f096b5b1e5bf02707224.256p.jpg
메인보드,Gigabyte,Gigabyte B550 EAGLE WIFI6,108.14,4,"{""Color"":""Black"",""Form Factor"":""ATX"",""Memory Max"":""128 GB"",""Memory Slots"":""4"",""Socket \/ CPU"":""AM4""}",https://cdna.pcpartpicker.com/static/forever/images/product/9435af2197a80fcb37bc356ec9b83413.256p.jpg
메인보드,Gigabyte,Gigabyte X870E AORUS ELITE WIFI7,279.16,17,"{""Color"":""Black"",""Form Factor"":""ATX"",""Memory Max"":""256 GB"",""Memory Slots"":""4"",""Socket \/ CPU"":""AM5""}",https://cdna.pcpartpicker.com/static/forever/images/product/1e1c3a84fdb8ea01eec98abd4c40d5d8.256p.jpg
메인보드,Gigabyte,Gigabyte A520M K V2,46.62,11,"{""Color"":""Brown \/ Black"",""Form Factor"":""Micro ATX"",""Memory Max"":""64 GB"",""Memory Slots"":""2"",""Socket \/ CPU"":""AM4""}",https://cdna.pcpartpicker.com/static/forever/images/product/ad69b238cf570ec07fb8a00adda58eda.256p.jpg
메인보드,Gigabyte,Gigabyte B650 EAGLE AX,134.69,67,"{""Color"":""Gray \/ Black"",""Form Factor"":""ATX"",""Memory Max"":""192 GB"",""Memory Slots"":""4"",""Socket \/ CPU"":""AM5""}",https://m.media-amazon.com/images/I/51BdjazabVL.jpg
메인보드,Gigabyte,Gigabyte B760M GAMING PLUS WIFI DDR4,122.92,5,"{""Color"":""Black \/ Silver"",""Form Factor"":""Micro ATX"",""Memory Max"":""128 GB"",""Memory Slots"":""4"",""Socket \/ CPU"":""LGA1700""}",https://cdna.pcpartpicker.com/static/forever/images/product/6dcbd73f46d20ca37c1e80a00f3ef206.256p.jpg
메인보드,Gigabyte,Gigabyte X870 AORUS ELITE WIFI7 ICE,229.99,24,"{""Color"":""White"",""Form Factor"":""ATX"",""Memory Max"":""256 GB"",""Memory Slots"":""4"",""Socket \/ CPU"":""AM5""}",https://cdna.pcpartpicker.com/static/forever/images/product/d1f30b497f0fd6289278b33ec776f86b.256p.jpg
메인보드,Gigabyte,Gigabyte B550M GAMING X WIFI6,104.97,7,"{""Color"":""Gray \/ Black"",""Form Factor"":""Micro ATX"",""Memory Max"":""128 GB"",""Memory Slots"":""4"",""Socket \/ CPU"":""AM4""}",https://cdna.pcpartpicker.com/static/forever/images/product/cd5f3bb9add2e4123ade1d5161553326.256p.jpg
