category,brand,name,price,rating_count,specs,image_url
CASE,Fractal Design,Fractal Design Pop Mini Air,125800,39,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""MicroATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/6bd2cbaf780aea720a3b8a53d80ce635.256p.jpg
CASE,Fractal Design,Fractal Design Focus G,81400,69,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Acrylic"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/1ee4eb7d40aaf6bb43c86b4865407c2d.256p.jpg
CASE,Montech,Montech AIR 100 ARGB,82000,20,"{""Color"": ""White"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""MicroATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/aa5e572736881740bec953f14e71ac4a.256p.jpg
CASE,Fractal Design,Fractal Design Node 804,147200,35,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""10"", ""Side Panel"": ""Acrylic"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""MicroATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/9886185e66d27730b7d04cc2f26c232e.256p.jpg
CASE,Corsair,Corsair 4000D Airflow,154800,118,"{""Color"": ""White"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tinted Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/ef83ac7b40f303152fbb47b6db45c9ca.256p.jpg
CASE,Fractal Design,Fractal Design Pop Air RGB,118400,35,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/afcf290a91379b52360c7db562567b6f.256p.jpg
CASE,NZXT,NZXT H9 Flow (2023),220400,55,"{""Color"": ""White"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/61eb5534e35ce8af07f25ff28197862b.256p.jpg
CASE,Montech,Montech KING 95 PRO,203900,20,"{""Color"": ""White"", ""Internal 3.5\"" Bays"": ""5"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/43dffde8ebf1330791a7443748af3853.256p.jpg
CASE,Deepcool,Deepcool MATREXX 30,81600,24,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""3"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""330 mm"", ""Form Factor"": ""MicroATX Mini Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/bb1d2107ac34c2309635712235c82e06.256p.jpg
CASE,be quiet!,be quiet! Pure Base 500DX,147800,92,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/f0f421e3fc3867493483981e8171cdc6.256p.jpg
CASE,HYTE,HYTE Y60,233500,28,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/aba78f3e5e8c4fbe22c28f66c5d9c60b.256p.jpg
CASE,MSI,MSI MAG FORGE 100R,81300,26,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/4145e426378c801cc80da05d9ec6e8bf.256p.jpg
CASE,Lian Li,Lian Li LANCOOL 216 RGB,155500,26,"{""Color"": ""White"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/f4d776081b676d3dbf78ac6db48be9d6.256p.jpg
CASE,NZXT,NZXT H9 Flow (2023),321100,37,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/15fb785fb4d0995e7cc7e28a6f2271d9.256p.jpg
CASE,Lian Li,Lian Li O11 Dynamic Mini,180500,44,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""420 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/c067673d9018218168704cc6ed3b10df.256p.jpg
CASE,Lian Li,Lian Li O11 Dynamic Mini Snow Edition,140500,54,"{""Color"": ""White"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""420 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://m.media-amazon.com/images/I/41ei241uCpL.jpg
CASE,Corsair,Corsair iCUE 4000X RGB,199700,60,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/0610d363ccccf52837f07d811e4eb2a3.256p.jpg
CASE,HYTE,HYTE Y60,187700,39,"{""Color"": ""White / Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/662f5e77558aa8614da981050beff94b.256p.jpg
CASE,Deepcool,Deepcool CH370,77500,21,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""MicroATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/2fad46b6561866155338a1cd7afa4712.256p.jpg
CASE,Lian Li,Lian Li O11 Air Mini,164000,41,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""4"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""420 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/fa0752303b39c0affe2244992c585515.256p.jpg
CASE,Fractal Design,Fractal Design Pop Mini Air,125800,31,"{""Color"": ""White"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""MicroATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/2769d6540b4d4a8eafe586606b7d8f31.256p.jpg
CASE,Fractal Design,Fractal Design Meshify 2 Compact TG Light Tint,170200,36,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/70ac697e3e6678daf16d38842957b0c0.256p.jpg
CASE,Corsair,Corsair iCUE 4000X RGB,184900,41,"{""Color"": ""White"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/3a87f7d1da63e23f30f3e4bf032ae7c5.256p.jpg
CASE,Corsair,Corsair iCUE 220T RGB Airflow,190400,62,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/b131b69136be8e03966cfb55ffcb1009.256p.jpg
CASE,NZXT,NZXT H7 Flow (2022),240600,33,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/bec2a61865de879aa69df53f51b10e56.256p.jpg
CASE,Fractal Design,Fractal Design Define Nano S,125700,66,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Acrylic"", ""Max GPU Length"": ""330 mm"", ""Form Factor"": ""Mini ITX Desktop""}",https://cdna.pcpartpicker.com/static/forever/images/product/234082e908429613e8f136add299adf6.256p.jpg
CASE,Corsair,Corsair 5000D AIRFLOW,250000,24,"{""Color"": ""White / Gray"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/f98e411d9763902637b8a6527c44dd19.256p.jpg
CASE,Corsair,Corsair Crystal Series 680X RGB,557300,23,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""3"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/6c64c4140c5b621d9e2177d0498cd43a.256p.jpg
CASE,Corsair,Corsair iCUE 220T RGB Airflow,190500,37,"{""Color"": ""White"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/e7ede7a1213f28e72b4f19f1afafc261.256p.jpg
CASE,Cooler Master,Cooler Master MasterCase H500M,447500,25,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/3b22338d08cddc21f3cd6150ec431a31.256p.jpg
CASE,Corsair,Corsair Crystal 280X RGB,253000,20,"{""Color"": ""Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""MicroATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/fda36fe43248802f18d2f71376b3c380.256p.jpg
CASE,Lian Li,Lian Li LANCOOL II-W,215400,23,"{""Color"": ""White / Black"", ""Internal 3.5\"" Bays"": ""3"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://cdna.pcpartpicker.com/static/forever/images/product/7dda156f85bae5be7ad43265defee37f.256p.jpg
CASE,Corsair,Corsair iCUE 465X RGB,276800,35,"{""Color"": ""White / Black"", ""Internal 3.5\"" Bays"": ""2"", ""Side Panel"": ""Tempered Glass"", ""Max GPU Length"": ""380 mm"", ""Form Factor"": ""ATX Mid Tower""}",https://m.media-amazon.com/images/I/4153z7pazEL.jpg
COOLER,Thermalright,Thermalright Peerless Assassin 120 SE,69400,159,"{""Color"": ""Black / Silver"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/41hFTmi5aUL.jpg
COOLER,ARCTIC,ARCTIC Liquid Freezer III Pro 360,120600,37,"{""Color"": ""Black"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/a0b2a92bb4ec2c95b5e492c9513b2c0b.256p.jpg
COOLER,Cooler Master,Cooler Master Hyper 212 Black Edition,49100,198,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/716d4c601ae190184020710e098e7b36.256p.jpg
COOLER,Thermalright,Thermalright Aqua Elite V3,85300,43,"{""Color"": ""Black"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://m.media-amazon.com/images/I/318f4Q17BeL.jpg
COOLER,ARCTIC,ARCTIC Liquid Freezer III Pro A-RGB 360,133900,31,"{""Color"": ""Black"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/4b3cb378557216401dabfeb2bb0719e1.256p.jpg
COOLER,Thermalright,Thermalright Phantom Spirit 120 SE ARGB,48100,83,"{""Color"": ""Black / Silver"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/51KizlEeQZL.jpg
COOLER,Noctua,Noctua NH-D15 chromax.black,175400,243,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/51kgqhkUNuL.jpg
COOLER,Thermalright,Thermalright Aqua Elite V3,69400,24,"{""Color"": ""Black"", ""Radiator"": ""240 mm"", ""Type"": ""Liquid""}",https://m.media-amazon.com/images/I/41pZVxhhiWL.jpg
COOLER,be quiet!,be quiet! Dark Rock Pro 5,136600,22,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/a0191a4cb06d0077eab9a260cc759c8b.256p.jpg
COOLER,AMD,AMD Wraith Prism,37700,25,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/00979205bfe0f63cf50f396392775b9f.256p.jpg
COOLER,Thermalright,Thermalright Phantom Spirit 120 SE,55300,94,"{""Color"": ""Black / Silver"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/51kJe8EOqjL.jpg
COOLER,Noctua,Noctua NH-D15,162700,187,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/ca16d42d3e187f96c728c09183df14a7.med.256p.jpg
COOLER,ARCTIC,ARCTIC Freezer 36,49600,25,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/41LLTGkmTRL.jpg
COOLER,Thermalright,Thermalright Peerless Assassin 120 SE ARGB,48600,71,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/1e057960fccae4328fbdc13bb45bf42c.256p.jpg
COOLER,Thermalright,Thermalright Phantom Spirit EVO,80900,47,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/df16c34a7f230bb2f6848cd90c87e0fb.256p.jpg
COOLER,Thermalright,Thermalright Assassin Spirit 120 EVO,29500,20,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/41595fJKAOL.jpg
COOLER,Cooler Master,Cooler Master MasterLiquid 360L Core ARGB,138200,24,"{""Color"": ""Black"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/17af431eeae6b8cc280717a7f3bf3da3.256p.jpg
COOLER,NZXT,NZXT Kraken 240,198100,24,"{""Color"": ""Black"", ""Radiator"": ""240 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/157afeba59d05304fe181106745e6177.256p.jpg
COOLER,Thermalright,Thermalright Frozen Notte ARGB,66200,33,"{""Color"": ""Black"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/315dec7805c5f01538f5748620fddffa.256p.jpg
COOLER,Deepcool,Deepcool AK400,64600,33,"{""Color"": ""Black / Silver"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/f11e54d5a812379d28e34bc51143332b.256p.jpg
COOLER,Cooler Master,Cooler Master Hyper 212 RGB Black Edition,110500,241,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/16dca5ad82a279a9232b0cbcb6ed71bf.256p.jpg
COOLER,Noctua,Noctua NH-U12A chromax.black,199200,65,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/3a24ca834f2b252f719640f8b8448b6c.256p.jpg
COOLER,Lian Li,Lian Li Galahad II Trinity SL-INF,293000,29,"{""Color"": ""Black"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/9a5bcf4f476d82ad6aff9287d2cb0b3a.256p.jpg
COOLER,Deepcool,Deepcool AK620 ZERO DARK,101200,42,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/048ee8d7e1ab67674cc0aac0e4e0e281.256p.jpg
COOLER,Noctua,Noctua NH-U12A,177500,59,"{""Color"": ""Brown"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/51Wo8vtn8kL.jpg
COOLER,Noctua,Noctua NH-L12S,109600,54,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/3ef69f2637de8bfe3600a2298437ff83.256p.jpg
COOLER,Noctua,Noctua NH-D9L,88700,35,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/64d63da64b2f8be28775078a8f8d550a.256p.jpg
COOLER,Noctua,Noctua NH-U12S chromax.black,133100,127,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/03d2c7690b9a62e9131a8514ea3c0dfa.256p.jpg
COOLER,ID-COOLING,ID-COOLING SE-214-XT ARGB,44300,56,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/5130uHBNUnL.jpg
COOLER,Noctua,Noctua NH-D15S chromax.black,169400,71,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/51wsVDm2ONL.jpg
COOLER,Noctua,Noctua NH-L9i chromax.black,88700,23,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/416XnVk8INL.jpg
COOLER,Cooler Master,Cooler Master MASTERLIQUID ML240L RGB V2,131000,122,"{""Color"": ""Black"", ""Radiator"": ""240 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/5b6a5e7f4cf456ccf6415235cf7adc99.256p.jpg
COOLER,Deepcool,Deepcool AK620,103600,55,"{""Color"": ""Black / Silver"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/05c27ddf4caf6b0d585bc03e41b8e7ee.256p.jpg
COOLER,Noctua,Noctua NH-L9i,73900,91,"{""Color"": ""Brown"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/9b24fe106eb3486a02a70f67030cb012.256p.jpg
COOLER,Lian Li,Lian Li Galahad II Trinity SL-INF,275300,21,"{""Color"": ""White"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/9c7907d33c5225ac4fa747fcc1157ec4.256p.jpg
COOLER,be quiet!,be quiet! Pure Rock Slim 2,45300,22,"{""Color"": ""Black / Silver"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/98bb44b33e99e3c03b12d76609433d62.256p.jpg
COOLER,Noctua,Noctua NH-U9S chromax.black,135900,26,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/41-qe4lyyXL.jpg
COOLER,Cooler Master,Cooler Master Hyper 212 EVO,287100,1424,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/ddea57de9797549e80d05fb3acb2e83d.med.256p.jpg
COOLER,Noctua,Noctua NH-L9a-AM4,73900,58,"{""Color"": ""Brown"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/c83b5fd9fdf5b659ec8feba8e1c60568.256p.jpg
COOLER,Thermalright,Thermalright Phantom Spirit 120,50600,36,"{""Color"": ""Black / Silver"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/904cfe2602943f2e7267ea8bcf5c5583.256p.jpg
COOLER,Thermalright,Thermalright Peerless Assassin 120 Black,47300,28,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/41TOck4ZY5L.jpg
COOLER,Noctua,Noctua NH-U9S,109600,81,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/bc78f36e2f174fd73acf57aeb849cf11.256p.jpg
COOLER,Noctua,Noctua NH-U12S redux,62000,20,"{""Color"": ""Gray / Silver"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/b8721c74d96c94c4b3dfb8c97a7aaae1.256p.jpg
COOLER,Noctua,Noctua NH-U12S,150800,96,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/351c9a441cd970d83faee6f581d07f73.med.256p.jpg
COOLER,NZXT,NZXT Kraken Elite 360 RGB,429200,20,"{""Color"": ""Black"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/00f3005287758516d8b319cefd625a13.256p.jpg
COOLER,Thermalright,Thermalright Frozen Notte ARGB,89400,24,"{""Color"": ""White"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://m.media-amazon.com/images/I/41+ra26X+fL.jpg
COOLER,NZXT,NZXT Kraken X53,240700,106,"{""Color"": ""Black"", ""Radiator"": ""240 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/098f91f23535f45875611413e7b892d6.256p.jpg
COOLER,Noctua,Noctua NH-L9a-AM4 chromax.black,88700,26,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/419VnDiR9tL.jpg
COOLER,Noctua,Noctua NH-D15S,154500,94,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/ed53ee293a5850a42c79d46f37349901.256p.jpg
COOLER,Noctua,Noctua NH-U14S,139500,69,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/356776b12b7cb2e8c1368bbba0858a81.med.256p.jpg
COOLER,be quiet!,be quiet! Dark Rock Slim,90600,29,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/e54422fa9f63e8876b7bf51ef19ddb13.256p.jpg
COOLER,Deepcool,Deepcool LT520,149200,26,"{""Color"": ""Black / Gray"", ""Radiator"": ""240 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/63b8a5ceb8bc7dfc0a6f9108a6203d8b.256p.jpg
COOLER,be quiet!,be quiet! Pure Rock 2 FX,76900,22,"{""Color"": ""Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/6c8d81d6a381f89132093a4b0707e1f8.256p.jpg
COOLER,Deepcool,Deepcool LS720 SE,140300,23,"{""Color"": ""Black"", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/f642b9e96c2961dee5f46d6b21661302.256p.jpg
COOLER,Noctua,Noctua NH-C14S,133100,30,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/224a71c7ddb83507e50721fd3424e7f7.256p.jpg
COOLER,ARCTIC,ARCTIC Freezer 34 eSports DUO,145900,27,"{""Color"": ""Red / Black"", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/1f017bc0f64eb7bdf027badcdf9c6376.256p.jpg
COOLER,Noctua,Noctua NH-U12S SE-AM4,115600,21,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/c363b15c049fda640adb6c789d7aea1b.256p.jpg
COOLER,Cooler Master,Cooler Master MasterLiquid Lite 240,118300,20,"{""Color"": """", ""Radiator"": ""240 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/936fbad6cac2656c3a04f059e2c15fd2.256p.jpg
COOLER,Fractal Design,Fractal Design Celsius S36,225400,21,"{""Color"": """", ""Radiator"": ""360 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/0d556b8a72be0b775fa4262af3383326.256p.jpg
COOLER,Cooler Master,Cooler Master Hyper 212 Plus,381800,131,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://m.media-amazon.com/images/I/2151gMh+9RL.jpg
COOLER,Lian Li,Lian Li GALAHAD AIO 240 RGB,216100,20,"{""Color"": ""Black / Silver"", ""Radiator"": ""240 mm"", ""Type"": ""Liquid""}",https://cdna.pcpartpicker.com/static/forever/images/product/e3cdbb4c7c3a6b01f384cc1557689f71.256p.jpg
COOLER,Zalman,Zalman CNPS5X Performa,30800,30,"{""Color"": """", ""Radiator"": """", ""Type"": ""air""}",https://cdna.pcpartpicker.com/static/forever/images/product/3bc3595d2e2398df3c7fc2ae3dbdff55.256p.jpg
GPU,NVIDIA,NVIDIA Founders Edition,6349200,18,"{""Boost Clock"": ""2407 MHz"", ""Chipset"": ""GeForce RTX 5090"", ""Color"": ""Black / Silver"", ""Core Clock"": ""2017 MHz"", ""Length"": ""304 mm"", ""Memory"": ""32 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/6b0f4a7c280559e287c8a35ed24da423.256p.jpg
GPU,Gigabyte,Gigabyte AORUS MASTER,5853400,10,"{""Boost Clock"": ""2655 MHz"", ""Chipset"": ""GeForce RTX 5090"", ""Color"": ""White"", ""Core Clock"": ""2010 MHz"", ""Length"": ""360 mm"", ""Memory"": ""32 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/3b48514507cb494a63445b44ad4592ec.256p.jpg
GPU,Gigabyte,Gigabyte GAMING OC,5240400,12,"{""Boost Clock"": ""2595 MHz"", ""Chipset"": ""GeForce RTX 4080 SUPER"", ""Color"": ""Black"", ""Core Clock"": ""2210 MHz"", ""Length"": ""342 mm"", ""Memory"": ""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/f0d37d31e138d2bcf9d924fc91417dc8.256p.jpg
GPU,ASUS,Asus ROG Astral OC,5224300,12,"{""Boost Clock"": ""2610 MHz"", ""Chipset"": ""GeForce RTX 5090"", ""Color"": ""Black / Silver"", ""Core Clock"": ""2010 MHz"", ""Length"": ""358 mm"", ""Memory"": ""32 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/0161407080353d18971dcccd15dc3722.256p.jpg
